IDDevice	=	SAM_83ba
IDDataType	=	SPECTRUM
IDDataTypeSub1	=	CALIBRATED
IDDataTypeSub2	=	
IDDataTypeSub3	=	
RecordType	=	0
IDMethodType	=	SAMIP Control
MethodName	=	SAMIP_5078
IntegrationTime	=	8
Unit1	=	$01 $01 Wavelength nm
Unit2	=	$03 $06 Intensity mW/(m^2 nm)
Unit3	=	$f0 $06 Error mW/(m^2 nm)
Unit4	=	$f1 $00 Status
IDDataBack	=	DLAB_2013-10-23_10-49-11_055_586
IDDataCal	=	DLAB_2013-10-24_11-13-27_917_486
IDBasisSpec	=	
PathLength	=	+INF
CalFactor	=	1

DateTime	PositionLatitude	PositionLongitude	IntegrationTime	c001	c002	c003	c004	c005	c006	c007	c008	c009	c010	c011	c012	c013	c014	c015	c016	c017	c018	c019	c020	c021	c022	c023	c024	c025	c026	c027	c028	c029	c030	c031	c032	c033	c034	c035	c036	c037	c038	c039	c040	c041	c042	c043	c044	c045	c046	c047	c048	c049	c050	c051	c052	c053	c054	c055	c056	c057	c058	c059	c060	c061	c062	c063	c064	c065	c066	c067	c068	c069	c070	c071	c072	c073	c074	c075	c076	c077	c078	c079	c080	c081	c082	c083	c084	c085	c086	c087	c088	c089	c090	c091	c092	c093	c094	c095	c096	c097	c098	c099	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149	c150	c151	c152	c153	c154	c155	c156	c157	c158	c159	c160	c161	c162	c163	c164	c165	c166	c167	c168	c169	c170	c171	c172	c173	c174	c175	c176	c177	c178	c179	c180	c181	c182	c183	c184	c185	c186	c187	c188	c189	c190	c191	c192	c193	c194	c195	c196	c197	c198	c199	c200	c201	c202	c203	c204	c205	c206	c207	c208	c209	c210	c211	c212	c213	c214	c215	c216	c217	c218	c219	c220	c221	c222	c223	c224	c225	c226	c227	c228	c229	c230	c231	c232	c233	c234	c235	c236	c237	c238	c239	c240	c241	c242	c243	c244	c245	c246	c247	c248	c249	c250	c251	c252	c253	c254	c255	Comment	IDData
NaN	NaN	NaN	NaN	306.02905791128	309.36307445507003	312.69773530624	316.03302990125	319.36894767656	322.70547806863	326.04261051392	329.38033444889	332.71863931	336.05751453371005	339.39694955647997	342.73693381477	346.07745674503997	349.41850778375	352.76007636736	356.10215193233	359.44472391512	362.78778175219	366.13131488	369.47531273501	372.81976475368	376.16466037247	379.50998902784	382.85574015625	386.20190319416	389.54846757803	392.89542274432	396.24275812948997	399.59046317	402.93852730231004	406.28693996287996	409.63569058817	412.98476861463996	416.33416347875	419.68386461695997	423.03386146572996	426.38414346152	429.73470004079	433.08552064	436.43659469561004	439.78791164408	443.13946092187007	446.4912319654401	449.84321421125	453.19539709576	456.54777005542996	459.90032252672006	463.25304394609003	466.60592375	469.95895137491	473.31211625727997	476.66540783357004	480.01881554024004	483.37232881375	486.72593709056	490.07962980712995	493.43339639992007	496.78722630539	500.14110896	503.49503380020997	506.84899026248	510.20296778327	513.5569557990401	516.91094374625	520.2649210613599	523.61887718083	526.97280154112	530.32668357869	533.68051273	537.03427843151	540.38797011968	543.74157723097	547.0950892018401	550.44849546875	553.8017854681599	557.15494863653	560.50797441032	563.86085222599	567.21357152	570.56612172881	573.91849228888	577.27067263667	580.62265220864	583.97442044125	587.3259667709599	590.67728063423	594.02835146752	597.3791687072901	600.72972179	604.08000015211	607.42999323008	610.77969046037	614.12908127944	617.47815512375	620.82690142976	624.1753096339299	627.52336917272	630.87106948259	634.2184	637.56535016141	640.91190940328	644.25806716207	647.60381287424	650.94913597625	654.2940259045599	657.6384720956299	660.98246398592	664.32599101189	667.66904261	671.01160821671	674.3536772684799	677.69523920177	681.03628345304	684.37679945875	687.7167766553599	691.05620447933	694.3950723671201	697.73336975519	701.07108608	704.4082107780099	707.7447332856799	711.08064303947	714.41592947584	717.75058203125	721.08459014216	724.41794324503	727.75063077632	731.0826421724901	734.41396687	737.7445943053099	741.07451391488	744.4037151351699	747.7321874026401	751.05992015375	754.38690282496	757.71312485273	761.0385756735201	764.36324472379	767.68712144	771.0101952586099	774.33245561608	777.6538919488701	780.9744936934401	784.29425028625	787.6131511637599	790.93118576243	794.24834351872	797.56461386909	800.87998625	804.19445009791	807.50799484928	810.8206099405701	814.13228480824	817.44300888875	820.75277161856	824.06156243413	827.36937077192	830.67618606839	833.98199776	837.28679528321	840.59056807448	843.8933055702701	847.19499720704	850.49563242125	853.7952006493599	857.09369132783	860.39109389312	863.68739778169	866.98259243	870.2766672745099	873.56961175168	876.86141529797	880.1520673498401	883.44155734375	886.72987471616	890.0170089035302	893.30294934232	896.58768546899	899.87120672	903.15350253181	906.4345623408801	909.7143755836698	912.99293169664	916.27022011625	919.5462302789599	922.82095162123	926.0943735795199	929.36648559029	932.63727709	935.90673751511	939.1748563020801	942.44162288737	945.70702670744	948.97105719875	952.23370379776	955.49495594093	958.7548030647198	962.01323460559	965.2702400000001	968.52580868441	971.7799300952802	975.03259366907	978.28378884224	981.53350505125	984.7817317325599	988.0284583226301	991.2736742579199	994.51736897489	997.75953191	1001.0001524997099	1004.2392201804801	1007.47672438877	1010.71265456104	1013.94700013375	1017.17975054336	1020.4108952263301	1023.6404236191199	1026.86832515819	1030.09458928	1033.3192054210099	1036.54216301768	1039.76345150647	1042.98306032384	1046.20097890625	1049.41719669016	1052.63170311203	1055.84448760832	1059.05553961549	1062.26484857	1065.4724039083098	1068.67819506688	1071.8822114821699	1075.08444259064	1078.28487782875	1081.48350663296	1084.6803184397302	1087.87530268552	1091.06844880679	1094.25974624	1097.44918442161	1100.6367527880802	1103.8224407758698	1107.00623782144	1110.18813336125	1113.36811683176	1116.54617766943	1119.72230531072	1122.89648919209	1126.06871875	1129.23898342091	1132.40727264128	1135.5735758475698	1138.73788247624	1141.90018196375	1145.06046374656	NaN	NaN
42322.610938	0.0	0.0	8	-NAN	-NAN	-NAN	-NAN	234.149623507395	300.38260283192	363.859881342209	417.886307513203	442.369263342504	465.859900690589	495.755224887683	515.750698974259	541.639326428657	583.087563659638	617.732688056858	619.863086413214	632.722797819407	694.644936445635	764.967961730259	777.076167432387	758.887970245976	771.751417217262	759.075128346854	719.289279677171	745.774088201466	789.169763727737	817.677384794515	940.684014051623	1156.84638987885	1298.95889738059	1335.63103954095	1363.29904577483	1394.28062320747	1401.22499471771	1387.82519419686	1365.82847705872	1310.65774141892	1291.81998338827	1355.39483030928	1449.1878835188	1533.83344300159	1622.99994557215	1716.48883492065	1781.8427221649	1819.75274750969	1838.86412803271	1857.16311073184	1848.814729712	1821.11990026236	1802.87891150431	1807.74519516267	1814.53047851113	1799.49606582015	1737.56957411868	1690.31292788828	1698.7557994502	1729.23138709418	1732.023559989	1720.074890014	1729.41768276369	1758.09970147934	1768.16951744125	1741.61628501521	1720.70195833418	1749.38098084575	1791.38020840019	1819.38943756663	1839.11606596286	1846.1719378877	1829.23987155505	1807.67649415112	1797.22467445747	1793.2312844485	1781.52446026074	1758.96178479964	1727.16693760191	1701.04943529268	1685.71281133671	1667.50807854844	1657.56533549238	1654.5949219073	1657.42166748117	1663.12531047664	1648.37170205031	1605.40939338418	1583.60047274904	1596.33717126625	1622.36570089044	1648.83695482588	1671.2589505049	1681.93038352238	1679.75773403532	1674.55638878766	1678.58761907856	1683.78851582177	1675.24813725278	1660.89927079293	1655.94080103867	1662.16422851578	1668.10008832484	1659.00166352554	1629.09006827281	1589.9627242503	1554.57039383653	1522.56299656426	1520.75182578378	1548.22452114095	1561.4551110989	1552.54889113436	1535.93892357624	1518.9446714874	1501.34732231846	1465.05886958108	1390.40002491966	1319.60885599673	1292.26061001392	1297.11768931445	1299.61926278493	1300.67246954781	1309.23209705306	1319.27629449581	1295.95019731153	1207.25899855371	1105.35146569654	1056.74934464597	1054.08173029593	1071.9975047525	1132.00545184706	1204.3507050101	1256.17969351424	1294.00244978219	1319.89024650088	1332.38945638161	1329.8764457575	1264.94690834737	1075.44524620311	907.040092470436	951.190536829891	1127.98053298878	1258.5107432068	1304.40316614627	1315.54680356304	1311.17969657345	1294.03226141735	1268.24218362824	1244.3007175606	1229.89307891108	1220.54886022648	1209.42617719554	1199.91990138078	1169.163739266	1088.6225924546	988.177826905303	930.537932084136	928.889976915665	944.928233788772	962.895872726367	978.490022272726	1007.60110901649	1041.87446189651	1064.47064414434	1068.90082634247	1055.03147157718	1029.17531444878	1012.92716030942	1016.38308247237	1020.73456141124	1005.83884763066	991.681462688111	991.749747471308	986.887437480811	982.796892113107	970.997238251737	959.489391321503	945.340717132655	903.317298223159	824.327702248745	731.737702827188	683.714102696878	676.665188261288	659.219509544585	628.517072861261	612.499818468941	620.121535819431	647.597415776571	639.667731426571	565.278947975249	432.212029445451	303.039378744749	255.509965036028	258.202609044825	271.813223448726	276.18259542577	283.664839155758	303.774452741357	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	Ed deck	2572_2015-11-14_14-39-45_755_759
42322.611053	0.0	0.0	16	-NAN	-NAN	-NAN	-NAN	204.368245970354	263.21633677453	319.263287900733	361.577456023908	381.365462246886	401.640190175653	426.48277366356	442.591862654904	463.337705683176	497.259227639934	524.393038094592	526.182529682623	535.092728640856	586.160785864878	644.597554431658	652.808914946697	637.015784628759	645.926145225733	634.436054006413	600.44490290936	621.227772592873	655.504596646115	678.428765041121	779.027135811856	955.747440134625	1072.29706378154	1100.34243122815	1121.50136548556	1145.92470813193	1149.67187775096	1136.82036613494	1117.94868875718	1071.00196965467	1054.44156367799	1105.44498352763	1180.05256405175	1247.71187957153	1318.84108307879	1392.70827761561	1444.38209862379	1473.81651849458	1487.60766717593	1501.02182250902	1492.71638937155	1468.8375072854	1452.65856553836	1454.80535544062	1458.74202089713	1445.05870115856	1394.81341616164	1355.79848605322	1360.68225211413	1383.88989549504	1384.61293602205	1374.16726139284	1380.07674562178	1401.14039271021	1408.40896837653	1386.78088005894	1369.14181830671	1391.33786230329	1423.60492893757	1445.02230212384	1460.04360175316	1465.03034321302	1450.83205826363	1432.67374495704	1423.40837444242	1419.65189480195	1409.88572020793	1391.60500508553	1365.96304355788	1344.59862665359	1331.47790444288	1317.07960754641	1307.63388821087	1304.81518839678	1306.550306918	1311.02662149682	1298.27786038759	1264.5643839708	1246.59301143867	1256.69214134537	1276.23280099065	1296.97046692471	1313.98012188281	1322.64687565931	1321.04391864621	1317.44365584736	1319.70666213678	1323.73514477433	1316.55548147035	1305.05434492167	1300.62081651752	1306.12583399315	1310.98205601281	1304.06998979751	1280.78158007045	1249.69627345831	1221.36007251091	1197.340137608	1195.35593228931	1216.88609733308	1227.53200018503	1220.72061122076	1207.68427387592	1194.83245697427	1179.88043405278	1151.68671393243	1092.90144289073	1036.91588560175	1015.29202369148	1019.45063856999	1020.88283084503	1021.45154948375	1028.39036201948	1035.22831205417	1017.12580857853	946.640204295388	866.775183878897	827.895630530831	826.016862213248	839.847766344829	886.962711504118	943.252122503148	983.798468518505	1012.7395503175	1034.07055305971	1042.98035151006	1040.45656824721	989.831892332198	840.712951131181	708.897443477917	743.344817800869	880.874065349987	983.016596509443	1019.95015494944	1027.65378272846	1022.67638286914	1010.81568702361	989.464127313453	971.472425238358	960.087179774426	952.26107650312	944.556946709951	936.876160007467	913.019565333122	849.575027065799	770.719552931314	726.641696398057	725.163210622438	739.03704453604	751.756773741347	763.882124735892	786.729108412661	813.673424389365	832.342582174477	835.344294289265	825.951789476102	806.199978617586	793.023673850514	796.638733481386	800.632750693871	786.822258765278	778.827399469481	777.407150937647	774.702346042915	770.136743056944	762.372751937416	754.247672720577	741.887978154087	711.301469901846	648.442207898756	575.865929585734	537.713295682395	530.398146269261	519.68337754632	495.436378070744	483.699759410907	490.081138680297	509.607223716837	502.732764980134	444.322690510932	342.444661348441	242.092811325665	202.380364200848	203.176886312633	214.124467778016	221.496207819476	223.964075506487	239.833493065494	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	Ed deck	2572_2015-11-14_14-39-55_755_773
42322.611169	0.0	0.0	8	-NAN	-NAN	-NAN	-NAN	234.689685521521	297.204901011269	363.569636851153	413.336609152747	436.606363873968	460.319149105737	490.7485160314	510.127853788465	535.607002604884	575.864776397936	608.859895839569	611.61832432165	624.003122740709	685.343295543495	754.255333379981	765.919448186546	748.19498094203	760.535201790717	748.212461970533	709.509190232462	734.642801838767	776.687084310915	805.627862761255	926.452231399706	1138.65150998158	1279.21412523771	1314.23850412545	1341.90720323371	1372.74423041938	1379.33973842556	1365.99627554535	1344.81727145701	1289.96114305991	1271.28414329554	1334.51206918359	1425.8099206345	1509.05252679321	1597.02192946884	1688.94639833182	1753.11224054597	1791.03676671597	1809.61576509148	1827.61569193552	1819.51460598003	1792.00437027349	1774.660542595	1779.15997329582	1785.86366792121	1770.86912785836	1710.11089289513	1663.6375520181	1671.2764213709	1701.54373386984	1704.47414539434	1693.09357265544	1701.65042242211	1729.40613341322	1740.33649336396	1714.05137201919	1693.54445531036	1722.02432572091	1762.57051046417	1790.01138232564	1810.32763431739	1817.00666480626	1800.55193545635	1778.59779307862	1768.72283628798	1764.56855182002	1753.550283842	1731.21386418681	1699.9975030496	1674.74374710272	1659.25054309592	1642.22607925536	1631.82610096745	1628.76842598746	1632.3242053085	1637.53775582479	1622.99700087195	1581.67763548507	1559.90035798549	1573.03252029935	1597.79110609843	1623.40227065756	1645.68987064661	1656.69803036422	1654.6690063187	1649.52358760668	1653.63199542675	1657.48360143657	1650.37061846695	1636.37595939934	1630.6656303108	1637.77272576689	1644.08702409131	1634.20302144663	1605.83327994317	1567.16516768457	1532.13074205476	1501.23260273622	1498.77832207061	1525.30335515218	1538.18458120282	1529.84698980038	1513.67146323506	1497.03351736994	1480.00902503383	1443.44155717715	1370.26337976419	1299.95765793938	1273.99222043499	1279.18187834761	1281.25626972267	1282.9139726908	1292.0001721212	1300.2756460132	1278.04860650126	1190.34237445884	1090.79845958125	1042.49940087008	1041.13269037417	1057.83366074672	1116.91835100107	1187.63438626933	1239.53512301316	1274.75409009633	1301.00912916647	1314.00883715541	1310.77505413617	1247.75007477886	1059.67488614603	893.837895360035	937.994673230987	1111.84227489315	1240.8143976398	1286.10662679882	1297.03305161412	1291.07444022115	1276.06173202878	1250.1488961117	1227.55500937125	1212.03716842441	1203.66130187285	1196.01173531179	1184.33316284383	1154.44931179286	1074.0564997907	976.940398435772	921.124184639389	918.539418256979	936.318167912663	951.231125970972	966.707854936806	995.680155448828	1029.0420086562	1050.61739367023	1054.79583194192	1040.3448073574	1016.88385213157	1001.99562256699	1004.01402924771	1006.49827790671	992.797957981317	980.3155787181	979.935431305415	977.789213281664	968.412709460433	957.821178293212	951.147594187144	930.335267786041	895.323855344094	817.030331713896	727.235163716189	675.866345322784	671.239753772165	656.425484237207	623.793494149551	610.061961172665	616.910418313804	640.78138933669	636.134729561127	560.039406439889	432.300830358333	303.974873520884	255.609172095652	259.256682878837	269.920915459211	272.081217953146	289.294464057731	307.347555070716	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	Ed deck	2572_2015-11-14_14-40-05_755_787
42322.611285	0.0	0.0	8	-NAN	-NAN	-NAN	-NAN	232.583443666429	299.890282831537	363.134270114568	413.785592543581	438.980777388901	461.925761089448	493.208258013058	513.304686744895	538.412428313319	580.256039085283	612.808401839079	615.961744565597	628.485615556101	690.172330375261	760.285700574913	771.466782450051	754.648737800032	766.226062512244	754.631882424674	714.86378920344	740.974900119243	783.001193002473	812.48747592229	934.53460198387	1149.24255947402	1291.2288802972	1326.67337339818	1354.3561197426	1385.98050734175	1392.51487596807	1378.77140536109	1358.06452117818	1302.20569654903	1283.52879079058	1347.45809814171	1439.98196178689	1523.76525208778	1613.07541007879	1705.04062735437	1770.31094676424	1808.21350369381	1826.9984414556	1845.32719440712	1837.07750379103	1809.14432379956	1792.04352138924	1796.37203406467	1803.26748513671	1788.06678771025	1726.84950104688	1679.87716368802	1687.46412378293	1718.09182653947	1721.12994458286	1709.48655295444	1718.11508435946	1746.4419812627	1756.26510360414	1730.21419270534	1709.31955452536	1738.0686028447	1778.67735663221	1806.91051799547	1827.07280065057	1833.41746186476	1816.48716091662	1794.39418868746	1784.38498947141	1780.23993495286	1768.70605827765	1746.03312133172	1714.53635036143	1688.49070445959	1673.21690559151	1656.10012656597	1644.90048297857	1642.36656173696	1644.59847279528	1650.52287896941	1635.79045015772	1593.4619741849	1571.46870668607	1585.20816508561	1609.53677199713	1635.31361197897	1657.90439924134	1668.01628073884	1666.2681589896	1661.46688491952	1664.31575829526	1668.72189414022	1661.0683239628	1646.65473831614	1641.25128603294	1648.15126159789	1653.59607976859	1644.75479425152	1616.27347992013	1577.14160280736	1540.76995729112	1509.42396667981	1506.01312145615	1534.5383802874	1547.35302395435	1537.69932406978	1521.97105844864	1505.02476610436	1486.93958848249	1450.34266593508	1377.50030604342	1307.0014639963	1280.29940745163	1284.94915165736	1287.50379082597	1288.25077632067	1296.88237918497	1305.15976064485	1283.30771440059	1194.96163589464	1095.90186585974	1047.15903866658	1044.88496898786	1062.20731956443	1121.26915052768	1192.18131347149	1243.38403801989	1278.71836344597	1305.42477705426	1317.33604077127	1314.44344807962	1250.10053002336	1062.34666738941	895.828814924277	939.913014635232	1113.68194657597	1242.98223840865	1290.03407360702	1299.1729949217	1293.72733296805	1278.49111327882	1251.53794771238	1228.82753565436	1213.87050254924	1206.09358486757	1195.58230958076	1185.60209678171	1156.93810219633	1076.82563332649	977.705006970813	923.197592304435	919.128075621454	936.696909813372	954.192776594837	967.591517486999	996.095037823573	1029.47070976668	1050.5284006265	1056.08930304415	1039.09419621205	1015.58122433164	1002.20450545379	1003.57875464743	1005.36541715038	992.680118617016	978.35312393191	977.130593654519	974.476753014984	967.862995473706	960.238369148912	947.909014123215	929.270691987801	890.906426384611	812.455860632348	722.000961999652	676.217737444012	663.375921759842	652.234446276141	624.791433313997	604.837981252072	613.407381034939	635.037546831171	633.72586465287	559.785880236565	428.038386540004	296.95866269987	250.847233233691	264.632459432299	267.583358530986	272.784311234167	283.420072855672	303.519231146403	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	Ed deck	2572_2015-11-14_14-40-15_755_801
42322.6114	0.0	0.0	8	-NAN	-NAN	-NAN	-NAN	229.80212429368	294.765679191191	361.592346255831	412.513472936217	436.148794602861	461.050363534221	490.582788734763	509.986164055667	536.074573556289	575.966759274555	609.058455767705	612.508007094265	624.198256134414	684.923629421211	755.007624696714	766.471699584143	748.530323210141	761.101741616462	748.772587872904	708.622869626535	734.955279686873	778.092085447069	805.718260764152	927.078189468492	1140.58524271385	1280.23284355244	1315.99339235615	1343.40273912818	1374.27040360118	1380.77587506714	1366.61860506407	1345.90604495744	1290.75444385196	1271.91005846706	1335.13896022548	1427.13559698396	1510.24536884809	1598.19482911805	1689.92501472972	1754.17767631669	1791.27730879199	1809.92418977179	1827.99350907357	1819.44661595183	1792.45580183497	1774.33099028869	1778.69938928452	1785.73001469643	1770.09165031922	1710.23480391148	1663.00624409021	1670.84159941525	1701.23803422856	1703.11080088483	1691.5300431988	1700.06667875004	1728.24404084034	1738.33340455736	1712.23874686724	1691.11999160083	1719.87636905524	1761.0072159222	1788.1461545961	1807.29110893149	1814.1890799336	1797.1344128674	1775.44246870539	1764.9529464011	1761.03965159645	1749.68990464468	1727.63153500922	1695.80573054533	1670.24083916233	1654.96121480178	1637.33911039606	1626.98203937614	1623.83412077616	1626.23175168596	1632.30873646904	1617.3258544122	1575.35649351703	1554.62838123737	1567.20071022702	1591.86797879576	1617.18058004068	1638.57694349495	1648.58077484112	1647.65904642652	1642.0382463238	1646.29921178292	1650.65382599269	1642.99208791389	1627.68253542597	1623.15307482321	1629.19682888406	1634.63194138227	1626.81776847692	1597.05854043872	1558.41575394988	1523.54729640032	1492.54339273842	1489.6442584687	1516.87431475567	1529.16738124981	1519.9872526799	1504.02500388595	1487.04704764801	1469.23674300687	1433.91658936021	1360.96679155663	1291.31623500142	1265.62856386519	1270.70991746618	1272.84930166986	1273.19152985449	1281.8907074944	1290.53317684817	1268.11301736204	1181.22269164656	1082.48467882473	1034.98873189384	1033.08683805266	1051.02841789045	1108.63343299705	1178.86689281992	1229.00453696967	1264.64460835366	1289.49345728423	1301.55363111027	1297.79408819944	1235.91148240331	1049.8029969878	885.824797113882	928.700890442992	1099.98910571726	1227.38454720299	1273.60662039118	1283.16394934416	1278.45234359831	1263.18256547274	1236.67687642049	1213.60332628178	1200.51198983755	1190.83743583967	1182.38258056253	1171.95048250002	1141.66697160663	1064.11688632684	965.876744633296	911.245707890408	909.69729409476	925.625021582658	943.502257018344	956.090515507959	984.962360767929	1016.16668530484	1038.32152146142	1042.30767641915	1030.51628643303	1003.94107591439	989.445242451888	991.917022648233	995.264075406454	980.758702928535	967.784487218788	964.997545937387	965.047282789169	959.31952393	945.000587578172	935.224575539498	918.903751476373	883.465162125482	804.25993327791	714.543631597059	668.457828100225	658.590566620559	647.821156301988	614.778777030725	598.11646042091	606.364816505552	629.714919442725	625.977349197976	550.870208753008	421.067514878779	303.086153483556	248.416660272899	254.460646934082	272.870689678161	278.350466375586	274.91444392769	303.838258140096	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	Ed deck	2572_2015-11-14_14-40-25_755_815
42322.611516	0.0	0.0	8	-NAN	-NAN	-NAN	-NAN	229.721114991561	296.309773737846	360.884875308881	410.313454321128	433.663080454415	458.238792562725	488.358553964115	507.547609180661	532.735721832869	572.601324346137	606.999105655892	608.811126504951	621.873381129416	681.595044697886	750.873031619949	762.097123906547	745.777985726581	756.499401234287	744.675487171291	705.633829789996	731.329357487159	772.533654657426	801.586540278784	922.015440608152	1132.73325774532	1272.50719865065	1308.35901780266	1335.00880728506	1366.16504301388	1372.78882279365	1358.70522717376	1337.92676061303	1283.20776457001	1264.98423431331	1326.99520822547	1418.46407930384	1500.99555817952	1588.38540579186	1679.23082307658	1743.36168903443	1780.65619036486	1799.62141927128	1817.43228421461	1808.74355414402	1781.26391056289	1763.10810460466	1768.63544730526	1775.05581796089	1760.08476199291	1699.19964282666	1653.20178781784	1661.09405525978	1690.94838586335	1693.87619506255	1681.86955010838	1690.12202293988	1718.35552224521	1728.37802315725	1703.34121165966	1682.63583089954	1710.34571965508	1751.06396912202	1778.41190756996	1798.43862335208	1804.91749136677	1788.20694913673	1766.48496325553	1756.03587002201	1752.24153269633	1740.9376163535	1718.75208513301	1687.57635898767	1661.81443076964	1646.91537553802	1629.46147336377	1618.88619132858	1616.59610209081	1618.81166018653	1624.57902520688	1609.79969203141	1568.83681876703	1547.37346805798	1560.20931493695	1585.03181554049	1609.80745976272	1631.5291604958	1641.80735288021	1639.87067732118	1636.59157776904	1639.36013464345	1642.91036821518	1635.93942306349	1621.7055106691	1616.58018805009	1623.23500141935	1628.346543899	1619.68939387137	1590.95848073789	1552.45092752857	1518.5128241411	1486.70781579364	1484.03961774299	1511.24282138774	1522.95599597276	1514.71586493331	1499.70359810746	1482.08749833618	1464.85873082837	1429.09505578603	1355.79974885303	1287.16651447659	1260.92879101542	1266.46115494809	1268.21751878292	1269.5668221868	1277.70375143654	1286.71553028482	1264.66366129865	1177.76599600836	1079.85517985807	1032.25236741602	1030.04402388274	1047.9477020079	1105.98723776259	1174.867588237	1224.79797941806	1259.89098854059	1285.34926316003	1298.17035102898	1293.72024018856	1231.5890350469	1046.57630733233	883.389097646989	927.371131060503	1097.81290872661	1225.00914721159	1270.17601926353	1280.36743252175	1274.07256783692	1259.28004878385	1234.08576093461	1210.9199556413	1197.21771758199	1187.78225110239	1178.3030361177	1168.87331770066	1141.04477400576	1059.82810633847	964.590812097092	908.207093208875	905.024826264239	924.450921690461	939.254626518329	953.640360255148	981.186931157755	1013.55160853093	1034.27233797167	1041.15279150644	1028.15936542833	1001.48612352223	988.139724409401	989.25096572151	992.14870832655	977.164602317346	964.043557782615	962.638932458225	961.403576495821	952.654241840943	944.929493729474	934.267722338793	916.546476494557	877.706727946156	802.217758687933	713.446137688753	666.261627342549	661.790963369761	643.153864027164	618.271564106285	599.26573600344	606.255346590588	628.910781491952	625.856905952563	554.546338701204	420.13510529352	297.894157476006	246.482122610228	252.405202957759	262.685620205181	271.846853526138	281.339559304943	300.201350411999	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	-NAN	Ed deck	2572_2015-11-14_14-40-35_755_829
